Date,Close,High,Low,Open,Volume
2024-04-01,3240.852294921875,3509.380056501116,3148.2565150669643,3426.0438546316964,412700.0
2024-04-02,3009.36279296875,3222.3330829326924,2907.5074368990386,3213.073505108173,454300.0
2024-04-03,2824.171142578125,2912.137128986296,2760.2800577132425,2838.0605088530992,587400.0
2024-04-04,2796.392578125,2893.6181478942467,2777.873421978477,2851.9500465645697,366300.0
2024-04-05,2805.652099609375,2805.652099609375,2745.4648433471275,2766.7618724860768,202300.0
2024-04-08,2713.982177734375,2791.7626290921667,2703.7966424375213,2787.1328403208695,328700.0
2024-04-09,2759.354248046875,2791.7627710944053,2713.9823157803326,2713.9823157803326,236100.0
2024-04-10,2935.2861328125,2939.9159216655166,2773.2435229569205,2787.13288951597,236100.0
2024-04-11,2898.247802734375,2953.805268601488,2884.358436267597,2935.28611331245,128000.0
2024-04-12,2801.022216796875,2921.396725287319,2796.392428008781,2916.7669364992253,149900.0
2024-04-15,2791.7626953125,2833.4307952425374,2777.8733286691545,2777.8733286691545,150900.0
2024-04-16,2713.982177734375,2791.7626290921667,2703.7966424375213,2791.7626290921667,209000.0
2024-04-17,2667.684326171875,2732.5013698483867,2641.75750870127,2723.241792180314,237100.0
2024-04-18,2651.943115234375,2680.647806774971,2626.942254860308,2629.7201282352044,117600.0
2024-04-19,2530.642578125,2648.239214576473,2524.160873753659,2633.423890299122,270100.0
2024-04-22,2565.828857421875,2591.7556737364953,2521.3828865968117,2526.0126752244228,127400.0
2024-04-23,2529.716796875,2631.572158389001,2529.716796875,2602.8674655986915,119200.0
2024-04-24,2532.49462890625,2580.644435379056,2532.49462890625,2566.755068127285,134500.0
2024-04-25,2510.271484375,2551.939583525452,2510.271484375,2527.86468179408,171900.0
2024-04-26,2527.864990234375,2551.013937031393,2496.3824225904305,2507.493917052999,144600.0
2024-04-30,2574.162841796875,2585.2743360780123,2536.1985696696547,2574.162841796875,100700.0
2024-05-01,2504.716064453125,2565.829284510022,2472.307538665377,2555.6437478338726,229000.0
2024-05-02,2535.2724609375,2546.3839545573865,2494.5303176645816,2500.0860644745253,105300.0
2024-05-07,2580.64453125,2590.8300676130248,2538.976427946717,2546.3840907561894,89300.0
2024-05-08,2624.164306640625,2654.720912892968,2565.828967431606,2580.6442916751666,152300.0
2024-05-09,2535.2724609375,2641.7576081280813,2533.4205453341856,2641.7576081280813,136000.0
2024-05-10,2526.012939453125,2560.2733788811915,2523.2350659859844,2541.754222433588,100300.0
2024-05-13,2541.75439453125,2550.0880154969263,2513.975657978996,2528.7909841401984,70200.0
2024-05-14,2670.46240234375,2776.0215957789746,2670.46240234375,2740.835197967233,289400.0
2024-05-15,2656.572998046875,2685.2776906015815,2626.942347667823,2685.2776906015815,138100.0
2024-05-16,2628.794189453125,2672.31420597454,2597.311624309974,2672.31420597454,135500.0
2024-05-17,2694.537109375,2719.5379691527064,2601.015374650988,2604.719205729167,182500.0
2024-05-20,2777.873291015625,2787.132868652344,2720.463909667969,2748.242642578125,254900.0
2024-05-21,2805.652099609375,2851.949989041873,2782.503154893126,2796.3925217228752,199200.0
2024-05-22,2921.396728515625,2939.915883688466,2824.171163858211,2838.0605302378417,385000.0
2024-05-23,2921.396728515625,3004.7329267934083,2884.3584181699434,2986.2137716205675,493000.0
2024-05-24,2907.507568359375,2972.324616061654,2856.5798880218704,2893.618200994601,197300.0
2024-05-27,2953.805419921875,2995.473521456823,2916.7671074463656,2939.916052743559,219300.0
2024-05-28,2995.473388671875,3051.0308549223582,2976.9542332550473,2981.5840221092544,221800.0
2024-05-29,2967.69482421875,3055.660817448323,2967.69482421875,3037.141660978939,489200.0
2024-05-30,2879.728759765625,2921.3968607911725,2824.1712917315613,2912.1372827854952,674400.0
2024-05-31,2865.83935546875,2884.3585112391456,2828.8010439279583,2879.7287222965465,687800.0
2024-06-03,2828.801025390625,2865.8393366887017,2814.911658653846,2851.949969951923,113700.0
2024-06-04,2838.060546875,2884.3584350785072,2814.9116027732466,2814.9116027732466,116200.0
2024-06-05,2842.6904296875,2847.3202186609324,2776.021468470073,2824.1712737937705,157400.0
2024-06-06,2796.392578125,2861.209624637831,2787.1330000517382,2856.5798356012006,97300.0
2024-06-07,2787.133056640625,2842.6905262082123,2787.133056640625,2805.652213163154,98200.0
2024-06-10,2730.649658203125,2810.2820320944334,2723.2419955155615,2810.2820320944334,198900.0
2024-06-11,2757.50244140625,2796.392670600025,2704.7228446432696,2725.093917078104,172200.0
2024-06-12,2699.1669921875,2745.4648822764793,2686.2035829625856,2732.501473051565,190700.0
2024-06-13,2712.13037109375,2734.353358088031,2678.795890602328,2712.13037109375,151400.0
2024-06-14,2776.947509765625,2796.392624038742,2689.9074744478626,2708.42663089845,238100.0
2024-06-17,2842.6904296875,2888.988319421824,2801.022328926608,2824.1712737937705,262500.0
2024-06-18,2782.503173828125,2842.690430499948,2774.169553673565,2842.690430499948,194300.0
2024-06-19,2734.353515625,2801.022480448908,2732.501599935447,2791.7629020011427,163900.0
2024-06-20,2727.87158203125,2754.7243572786724,2709.3524266882,2741.7609485385374,118600.0
2024-06-21,2740.8349609375,2805.6520039326433,2732.5013411238388,2747.316665237014,366400.0
2024-06-24,2713.056396484375,2777.87344349936,2705.6487339683767,2766.7619497253627,270100.0
2024-06-25,2776.947509765625,2782.503256700801,2731.575576461685,2755.650479847449,183000.0
2024-06-26,2791.7626953125,2814.9116397180765,2775.095455340485,2791.7626953125,146400.0
2024-06-27,2764.909912109375,2805.6520541498344,2742.6869255418515,2791.7626875451324,215100.0
2024-06-28,2737.131103515625,2777.8732444339903,2737.131103515625,2773.2434556932667,174800.0
2024-07-01,2733.427490234375,2782.503254794816,2726.945785481109,2744.538984097116,183700.0
2024-07-02,2833.430908203125,2838.0606972688165,2734.3534221973296,2734.3534221973296,239000.0
2024-07-03,2861.20947265625,2870.4690502376616,2805.652007167779,2814.9115847491908,146100.0
2024-07-04,2861.20947265625,2902.877571772603,2851.949895074838,2875.098839028368,180000.0
2024-07-05,2842.6904296875,2870.4691635280947,2828.801062767203,2861.2095855812295,99500.0
2024-07-08,2782.503173828125,2842.690430499948,2782.503173828125,2842.690430499948,78000.0
2024-07-09,2805.652099609375,2819.541466439124,2777.873365949876,2791.7627327796254,127000.0
2024-07-10,2796.392578125,2801.022367161631,2773.243632941846,2796.392578125,140200.0
2024-07-11,2861.20947265625,2865.839261446956,2796.392429586367,2814.9115847491908,128400.0
2024-07-12,2888.98828125,2898.247859074519,2824.1712364783652,2824.1712364783652,156800.0
2024-07-16,2888.98828125,2912.137225811298,2861.2095477764424,2907.5074368990386,118800.0
2024-07-17,2851.949951171875,2893.618051107828,2842.69037340833,2888.988262226055,117800.0
2024-07-18,2796.392578125,2842.690468491308,2791.762789088369,2796.392578125,131600.0
