Date,Close,High,Low,Open,Volume
2023-12-11,2013.0899658203125,2017.2264520514502,1991.4883155021494,1998.382459220712,699400
2023-12-12,1994.7054443359375,2036.070303780692,1994.7054443359375,2033.3126464843751,600000
2023-12-13,1992.40771484375,2003.8979554137832,1979.0790357825115,1989.1904474841406,758500
2023-12-14,1951.9619140625,2001.5997494095095,1939.5524552257475,1999.3017014767777,900900
2023-12-15,2002.0592041015625,2007.1149091624252,1971.7249737363875,1971.7249737363875,886700
2023-12-18,1995.624755859375,1998.8420228540815,1953.340675357518,1967.1289624776887,630600
2023-12-19,1972.644287109375,1999.7612519135346,1960.2348286396748,1986.4325742979308,534000
2023-12-20,1978.1595458984375,1997.922756975025,1975.4018885389137,1991.0286135762153,666500
2023-12-21,1948.2850341796875,1968.5078559546123,1945.9869862507187,1958.8560546529436,555300
2023-12-22,1946.9061279296875,1964.8309010621845,1941.3908131196883,1953.3406618746865,593000
2023-12-25,1925.7640380859375,1967.1288980925567,1922.0871616409047,1967.1288980925567,367700
2023-12-26,1939.0928955078125,1945.9870394833083,1919.7892923764239,1927.1430459502863,492800
2023-12-27,1950.5831298828125,1961.613760212027,1943.6889859270532,1943.6889859270532,466200
2023-12-28,1945.06787109375,1954.2600633011873,1931.7391923929658,1948.285138366353,498100
2023-12-29,1940.9312744140625,1955.6387811110196,1928.521815638505,1945.0677606725817,555700
2024-01-04,1996.5440673828125,2002.518992078019,1928.5218477758476,1976.3212453374986,861100
2024-01-05,2023.6610107421875,2033.7724216520962,1997.9228738806016,2019.984134047675,569100
2024-01-09,2068.702880859375,2069.162490475207,2019.9842615811938,2027.338015434504,912400
2024-01-10,2105.930908203125,2117.8807562199913,2063.646830604983,2071.460192769857,811300
2024-01-11,2151.892333984375,2157.8672593029987,2122.0177073912555,2136.7252158678684,934900
2024-01-12,2147.296142578125,2158.326773447533,2119.259955785046,2143.619265621656,791500
2024-01-15,2153.730224609375,2162.003196022727,2141.7803770123105,2147.2956912878785,65500
2024-01-16,2176.25146484375,2190.0397528997823,2154.1902039540987,2178.549512853089,722600
2024-01-17,2154.18994140625,2205.6662105416244,2154.18994140625,2183.6049523407496,609600
2024-01-18,2072.83935546875,2164.761278105945,2072.83935546875,2153.7306473894814,777000
2024-01-19,2070.541015625,2114.2039227247506,2060.889215108213,2114.2039227247506,915200
