Date,Close,High,Low,Open,Volume
2023-12-11,4310.7666015625,4310.7666015625,4258.818274856554,4284.320180694019,223600
2023-12-12,4309.822265625,4330.601597170858,4286.209388868343,4308.877750554734,216400
2023-12-13,4253.15087890625,4348.546890180852,4242.761214311986,4348.546890180852,188400
2023-12-14,4242.76171875,4258.8184750320015,4198.369510205644,4225.760447392587,280700
2023-12-15,4142.642578125,4230.482468632438,4122.807764139449,4226.704408825667,327300
2023-12-18,4075.58251953125,4134.1424537632165,4050.0806126882967,4089.750245555113,189300
2023-12-19,4101.08447265625,4117.141228997833,4050.0806583947488,4102.973502814083,192100
2023-12-20,4100.14013671875,4136.031711285742,4095.4175611178302,4105.807227439854,178800
2023-12-21,4124.697265625,4124.697265625,4081.2495728796944,4092.583753595861,136700
2023-12-22,4237.0947265625,4256.92954360615,4105.807128035485,4134.1425809549855,219300
2023-12-25,4223.87158203125,4313.600517696046,4215.370946020901,4303.210851461175,158600
2023-12-26,4269.20849609375,4272.986556709762,4195.536314081513,4223.871768701604,165900
2023-12-27,4291.8759765625,4313.599820634009,4244.650228580958,4273.930192329514,133500
2023-12-28,4281.48681640625,4301.321632895227,4255.040394420948,4278.65327119354,99100
2023-12-29,4280.5419921875,4283.375537195568,4257.873632122959,4262.596207136405,127200
2024-01-04,4302.26611328125,4322.100929610318,4213.481697332087,4251.262299863646,154500
2024-01-05,4266.3740234375,4325.878465207826,4249.372754360264,4325.878465207826,133800
2024-01-09,4352.3251953125,4359.881315443251,4244.6504834493,4266.374328825209,246500
2024-01-10,4307.93310546875,4346.658222180922,4302.266015218188,4329.656951429237,185000
2024-01-11,4265.4296875,4330.601221697852,4221.981998034766,4316.433496872232,293000
2024-01-12,4231.427734375,4285.265096173967,4214.426462227957,4285.265096173967,167200
2024-01-15,4263.541015625,4277.70874164059,4224.815897849053,4232.372018390701,35500
2024-01-16,4281.48681640625,4301.321632895227,4253.151364279141,4295.654542469805,216300
2024-01-17,4310.7666015625,4349.491717834205,4283.375665663001,4291.8763009421555,205000
2024-01-18,4334.37939453125,4346.658089699894,4301.321369077209,4338.157454583141,304000
2024-01-19,4290.931640625,4369.32638554507,4281.48649063463,4354.214145560478,210200
2024-01-22,4283.37548828125,4312.655453030251,4264.485188443185,4312.655453030251,157500
2024-01-23,4350.4365234375,4359.881674378528,4318.323010238005,4318.323010238005,169900
2024-01-24,4251.26220703125,4359.881436937625,4248.428661903257,4324.934380359053,210300
2024-01-25,4235.2060546875,4250.318297523138,4172.868052990494,4211.593175256816,271600
2024-01-26,4289.04248046875,4306.988264905857,4238.038672068549,4249.3728517130385,192900
2024-01-29,4305.099609375,4327.767970635421,4286.209308324649,4289.987368534719,171300
2024-01-30,4228.59326171875,4320.211208197803,4218.203597685043,4305.098969603319,313700
2024-01-31,4210.6484375,4250.318072846568,4185.146529062921,4245.595497210072,321400
2024-02-01,4254.09619140625,4283.376160752075,4207.8149495370435,4226.705252340801,193000
2024-02-02,4213.48095703125,4252.206067822167,4181.367450521709,4241.816403951433,276900
2024-02-05,4220.09326171875,4240.87259290895,4207.8145660154505,4221.98229182695,249400
2024-02-06,4201.20263671875,4250.3174157451385,4199.313606756196,4248.428385782585,233800
2024-02-07,4230.48291015625,4255.040301463252,4193.646823195747,4205.925518849248,163400
2024-02-08,4215.3701171875,4247.4836246901605,4200.257878362719,4212.536572407854,181200
2024-02-09,4221.98193359375,4235.205143229166,4193.646484375,4200.258089192708,225400
2024-02-13,4189.86865234375,4246.539553863278,4164.366746659963,4246.539553863278,230400
2024-02-14,4100.14013671875,4215.370981381198,4100.14013671875,4204.981315059174,299400
2024-02-15,4112.41845703125,4245.5950767927125,4099.195246558481,4232.3718663199425,583400
2024-02-16,4215.3701171875,4230.482356012281,4108.63993048748,4146.420527549434,668900
2024-02-19,4255.04052734375,4270.152768950298,4224.816044130654,4246.539891440067,360200
2024-02-20,4278.65283203125,4306.043766276041,4243.705777994792,4273.930257161458,228300
2024-02-21,4198.36962890625,4254.096019931102,4184.201902374508,4240.872808501476,251900
2024-02-22,4189.86865234375,4196.480257521029,4143.587416102802,4170.978351837241,317300
2024-02-26,4393.88427734375,4425.053275871769,4230.483163848378,4248.428950879662,613000
2024-02-27,4326.8232421875,4414.66313773944,4324.93421217563,4379.716082519851,228800
2024-02-28,4319.26708984375,4370.270899782863,4268.263279904638,4327.767724833602,190000
2024-02-29,4413.71923828125,4446.77726809932,4346.658663507449,4346.658663507449,384400
2024-03-01,4445.83203125,4463.777815952305,4363.65922761313,4399.55079701774,277900
2024-03-04,4372.15966796875,4463.77761737315,4357.047428891736,4439.220228873001,238000
2024-03-05,4327.76806640625,4385.383485884814,4318.322915672059,4373.104789930367,249800
2024-03-06,4465.66748046875,4472.279086298548,4327.768273161551,4327.768273161551,313200
2024-03-07,4577.1201171875,4599.788479303163,4512.893091193123,4514.782121369429,426600
2024-03-08,4572.3974609375,4606.400003510057,4528.005252578883,4598.843882938378,361800
2024-03-11,4575.23095703125,4613.956074545346,4532.727779271876,4572.397411847292,272000
2024-03-12,4618.67822265625,4618.67822265625,4494.946761067708,4573.34150390625,217200
2024-03-13,4552.56298828125,4630.013229990599,4533.672685425311,4619.623563419833,175300
2024-03-14,4492.11376953125,4536.5059787759865,4428.8312584802425,4524.227282601911,357000
2024-03-15,4546.8955078125,4571.4528994209595,4477.9459082964395,4495.891694471853,363400
2024-03-18,4570.5087890625,4571.4533042079975,4529.894637806106,4534.617213533595,267600
2024-03-19,4584.67578125,4591.28738620854,4538.394546540225,4562.007421392151,166700
2024-03-21,4563.896484375,4609.23320441846,4553.50681936504,4602.621599412122,288700
2024-03-22,4599.7880859375,4613.011296040811,4545.950730516876,4573.341665730878,187800
2024-03-25,4565.78564453125,4618.678486089742,4540.2837387798345,4593.176580338327,326900
2024-03-26,4455.27734375,4533.672090311638,4452.443798693555,4505.336639747191,435000
2024-03-27,4516.6708984375,4547.839894599867,4486.446417310357,4500.614142838705,495400
2024-03-28,4481.30224609375,4528.141796020925,4456.448607356881,4494.684974644371,286400
2024-03-29,4478.4345703125,4486.081843858391,4441.154111776281,4462.184114027482,82300
2024-04-01,4449.7568359375,4503.287745242012,4427.770926758862,4486.08138153699,228900
2024-04-02,4389.53515625,4442.110163565712,4342.69560427782,4435.418798998258,254700
2024-04-03,4377.1083984375,4406.741584799493,4334.092482750737,4386.667490812336,254700
