Date,Close,High,Low,Open,Volume
2023-12-11,1187.533203125,1195.8570339880257,1169.9606713030569,1193.0824237003503,1139500
2023-12-12,1178.7470703125,1215.7418783254461,1175.0475895112054,1215.2794432252845,799300
2023-12-13,1153.3131103515625,1175.9724296808433,1153.3131103515625,1169.4983384439058,798500
2023-12-14,1091.3466796875,1141.752098367982,1084.8725892147777,1137.1277480303231,1940500
2023-12-15,1107.5321044921875,1116.3183717094532,1094.5839212246378,1104.7574937919983,1495500
2023-12-18,1095.5086669921875,1100.1330176337756,1083.9477903882178,1089.0345760939645,1037200
2023-12-19,1105.219970703125,1118.1681544603164,1091.8093518117482,1095.5088328852314,695800
2023-12-20,1127.4166259765625,1138.9775019607357,1122.3298405435264,1126.0293208584617,918300
2023-12-21,1094.121337890625,1114.4684802689799,1086.7223770257688,1100.5954286473743,1136900
2023-12-22,1096.43359375,1104.7574253347743,1091.3468077815266,1098.745769190215,590600
2023-12-25,1108.9193115234375,1115.3934025832073,1102.9076555393654,1106.1447010692505,448900
2023-12-26,1101.982666015625,1112.156236578925,1095.5085756571614,1109.8440614509022,456900
2023-12-27,1107.994384765625,1114.4684754946395,1103.832469296973,1111.6938651822047,663700
2023-12-28,1102.90771484375,1107.5320658493843,1095.046318134172,1096.433623435862,713300
2023-12-29,1103.83251953125,1115.8558314323025,1092.271642703315,1105.2198247506021,923800
2024-01-04,1132.041015625,1134.3531909020119,1091.8091658049939,1113.0811783535028,1059000
2024-01-05,1144.52685546875,1156.5501678898358,1138.9776343513258,1144.9892905618688,789200
2024-01-09,1139.902587890625,1161.1746037295577,1132.9660609866253,1151.4634660639579,808500
2024-01-10,1168.111083984375,1175.5100457198262,1139.9025423679668,1139.9025423679668,1101700
2024-01-11,1196.781982421875,1208.8052944554797,1189.8454562486415,1191.2327614832884,1255600
2024-01-12,1194.9322509765625,1219.9037453855155,1183.833809017028,1211.5799139158646,1390600
2024-01-15,1195.8570556640625,1197.2443608330464,1187.5332246501596,1188.4580947628153,67000
2024-01-16,1184.758544921875,1196.7818556822062,1169.0357539275956,1193.0823754482583,794000
2024-01-17,1189.3829345703125,1208.3427713966666,1187.0707593475863,1198.631635461217,969400
2024-01-18,1194.9322509765625,1203.7185175278607,1185.683549343617,1189.3830299967954,592400
2024-01-19,1193.544921875,1206.955538974719,1179.6718697028768,1206.955538974719,873100
2024-01-22,1218.053955078125,1218.9788252034691,1194.4697668818515,1199.5565525712439,726400
2024-01-23,1216.6666259765625,1227.7650672625516,1212.0422754407336,1218.053931137311,792000
2024-01-24,1201.40625,1212.5046911085449,1198.6316397228636,1212.5046911085449,621200
2024-01-25,1212.042236328125,1214.3544115214254,1195.3945749363613,1195.3945749363613,494200
2024-01-26,1208.3428955078125,1215.2794218884544,1197.2444532987856,1206.4931551396414,651000
2024-01-29,1236.0888671875,1242.1005227331182,1214.8168552568509,1214.8168552568509,1016100
2024-01-30,1238.863525390625,1248.1122265880167,1222.2158632353198,1229.1523891333636,924600
2024-01-31,1260.1356201171875,1261.0604902970902,1236.0889954397219,1244.8752621487959,1073300
2024-02-01,1243.48779296875,1246.2624031427226,1224.5279567799369,1243.0253579397545,1206300
2024-02-02,1236.5513916015625,1255.9736647680793,1233.3143460738097,1255.9736647680793,1183100
2024-02-05,1296.6678466796875,1353.0849213212432,1292.5059313372778,1347.5357008646968,3811800
2024-02-06,1276.783203125,1295.7430406216045,1262.9101512982163,1295.2806055607116,1333200
2024-02-07,1287.881591796875,1331.3504857390317,1274.4709755806778,1276.783150790367,1431700
2024-02-08,1284.1822509765625,1290.6563422670456,1256.4361454459201,1290.6563422670456,1172000
2024-02-09,1274.008544921875,1286.9567261406817,1259.673058572482,1282.7948107489224,1021600
2024-02-13,1289.2689208984375,1293.8932714038122,1262.9101230178023,1276.783174533926,1100500
2024-02-14,1249.4996337890625,1290.6563574778954,1247.187458300926,1290.6563574778954,846500
2024-02-15,1239.7884521484375,1270.7716025751236,1224.0656593945969,1263.3726412791987,1190600
2024-02-16,1237.938720703125,1250.424467979548,1226.3778435953259,1239.7884610403728,1341700
2024-02-19,1248.57470703125,1248.57470703125,1225.915388274016,1234.7016547309029,1184700
2024-02-20,1267.9970703125,1274.4711618458243,1243.4880095077726,1255.0488872458516,857900
2024-02-21,1272.158935546875,1279.5578970040724,1254.1239669949564,1265.6848442718274,880200
2024-02-22,1285.10693359375,1287.4191087171646,1270.3090128038975,1272.1587529026292,983500
2024-02-26,1280.482666015625,1302.2171135789094,1277.2456206338593,1288.3440619427704,760800
2024-02-27,1280.945068359375,1292.5059444276005,1263.3725367356724,1273.0836726329817,1252400
2024-02-28,1285.5694580078125,1297.1303344287462,1269.3842310185055,1288.3440683488366,894500
2024-02-29,1289.2689208984375,1299.904927060799,1270.7715188769391,1290.1937909995124,1363800
2024-03-01,1311.00341796875,1321.6394245342813,1296.2054957906194,1304.0668919477512,1277200
2024-03-04,1314.240478515625,1333.6627515971365,1300.8298613879144,1318.8648292493183,950300
2024-03-05,1315.627685546875,1323.9515162462928,1291.5810635263347,1303.1419394977484,878200
2024-03-06,1354.010009765625,1358.1719257792488,1322.1019869945087,1322.5644221071336,1469200
2024-03-07,1297.5928955078125,1362.3338097526785,1295.7431551008162,1355.3972832264428,1363600
2024-03-08,1297.5928955078125,1312.8532538655309,1274.9335755221093,1312.8532538655309,1788900
2024-03-11,1225.452880859375,1260.1355095629422,1213.8920046248527,1255.9735941185143,2256900
2024-03-12,1221.291015625,1233.314327403209,1189.382995905907,1197.7068271369747,2665600
2024-03-13,1212.042236328125,1246.7248642276327,1207.417885941524,1238.8634685704108,1562100
2024-03-14,1233.3143310546875,1233.3143310546875,1206.030661938742,1222.2158893804046,1446200
2024-03-15,1246.7249755859375,1255.5112421052745,1231.0021828671238,1234.7016635068446,1366900
2024-03-18,1280.945068359375,1285.106983743936,1261.9852316074853,1268.9217572484206,1757200
2024-03-19,1296.2054443359375,1301.7546649324524,1269.3842114527822,1282.7948278943597,1226600
2024-03-21,1301.292236328125,1318.8647683041268,1294.3557105481243,1313.3155476801262,1582400
2024-03-22,1328.113525390625,1328.113525390625,1302.6795964573087,1307.766382243972,1411000
2024-03-25,1309.6162109375,1331.813095868644,1301.7548141910531,1324.4141342249295,1139600
2024-03-26,1329.038330078125,1329.038330078125,1298.9800519100393,1301.2922271537382,966300
2024-03-27,1343.83642578125,1354.0099981718859,1331.350677847288,1331.8131129559533,1591900
2024-03-28,1334.927490234375,1349.9319439356393,1330.2385984527298,1339.1474928378555,847900
2024-03-29,1335.8651123046875,1348.9940077573135,1328.3628863317585,1335.3962231813796,367700
2024-04-01,1280.5361328125,1353.2139433529385,1257.0916777994553,1352.7450542526776,1809400
2024-04-02,1270.220703125,1299.7607194767443,1265.0629224921558,1287.5696016172942,1390300
2024-04-03,1282.8807373046875,1297.8851903725786,1261.311836019594,1267.8762842367964,1668800
2024-04-04,1291.7896728515625,1321.3296907788397,1283.8185569029322,1301.6363454939883,1287200
2024-04-05,1279.5985107421875,1281.9429565295495,1256.6229420260397,1264.1251685455982,1067300
2024-04-08,1318.516357421875,1323.6741383363985,1284.2874477163996,1284.2874477163996,957900
2024-04-09,1336.3341064453125,1342.4296655273438,1321.7985424804688,1326.9563232421874,765300
2024-04-10,1318.985107421875,1337.2717832801945,1315.7028835498688,1333.9895594081886,721900
2024-04-11,1327.42529296875,1327.42529296875,1299.7608308404715,1301.636387594931,1014900
2024-04-12,1343.3673095703125,1354.6206482892262,1324.6117450387899,1341.0228640038722,1467300
2024-04-15,1347.58740234375,1352.7451829372717,1311.0140490442327,1318.5162753620823,976500
2024-04-16,1299.2918701171875,1332.1141115131468,1293.196311000795,1324.1429957455566,1049900
2024-04-17,1284.7562255859375,1318.0473540591497,1278.6606668514057,1318.0473540591497,965800
2024-04-18,1300.2296142578125,1314.2962887719614,1276.3162675837598,1279.5984916370612,803800
2024-04-19,1279.129638671875,1304.4496535136204,1258.49851546749,1300.229651039996,1068500
2024-04-22,1311.48291015625,1313.8273558304656,1286.6317860095637,1294.134012167054,745700
2024-04-23,1303.5118408203125,1323.2051851780293,1290.8518337332087,1318.9851828156616,1048000
2024-04-24,1333.989501953125,1335.8650583706337,1298.8228191248352,1304.9183774817388,840400
2024-04-25,1300.698486328125,1335.8651721517044,1294.1340383077234,1322.267386966587,1008000
2024-04-26,1181.6007080078125,1297.4163329593719,1144.5584635901073,1287.5696603926401,3999200
2024-04-30,1147.8406982421875,1198.4807290469898,1128.1473529292089,1195.6673940022786,3977900
2024-05-01,1139.400634765625,1169.409540372621,1125.802849412455,1150.6539743682486,1979300
2024-05-02,1140.8072509765625,1151.1228118156437,1128.1472444922356,1130.0228010084322,1276900
2024-05-07,1158.625,1169.4094496155403,1146.9027721570214,1147.8405503844597,1633900
2024-05-08,1146.43408203125,1165.658539030547,1134.7118521536297,1160.0318686892892,1621200
2024-05-09,1149.7161865234375,1156.7495237166886,1132.836177259635,1151.1228539620877,1131900
2024-05-10,1136.118408203125,1165.6584245947045,1130.9606275633255,1161.4384222530502,1570000
2024-05-13,1128.6162109375,1139.4006616444226,1115.0184252635543,1131.8984350656938,1174300
2024-05-14,1133.3050537109375,1135.180610274795,1121.1139360458633,1128.1472731603292,846100
2024-05-15,1140.33837890625,1169.4095053421822,1137.056154953806,1144.5583811308209,1408400
2024-05-16,1116.8939208984375,1137.525042862976,1110.7983621361873,1137.525042862976,1451500
2024-05-17,1097.66943359375,1111.26721811926,1091.5738750133492,1106.578326903567,1296100
2024-05-20,1113.61181640625,1130.9607162828947,1106.578478618421,1106.578478618421,1163900
2024-05-21,1108.9228515625,1128.1473069172832,1107.9850732525106,1112.205075647463,804900
2024-05-22,1090.1671142578125,1106.5782321068548,1088.2915579322075,1105.6404539440523,856200
2024-05-23,1093.9183349609375,1097.200558854948,1075.6316589800217,1084.071663278906,867800
2024-05-24,1082.1961669921875,1092.0428392221859,1070.005048993142,1073.7561622236176,728900
2024-05-27,1091.573974609375,1093.9184204311305,1075.1628538570862,1079.8517455005974,701600
