Date,Close,High,Low,Open,Volume
2023-09-11,3945.150390625,3961.1036628991733,3795.940373472437,3820.339495774114,6018300
2023-09-18,3844.738525390625,3996.763822220813,3822.21625919356,3945.150295519206,6011900
2023-09-25,3767.78759765625,3902.9212001624765,3741.5116193911504,3876.645221897377,7763000
2023-10-02,3809.5830078125,3889.6242716084603,3672.3694127337108,3835.310556889773,6636900
2023-10-09,3822.92333984375,3951.5610893150624,3806.7245121325477,3809.5831287874657,5687300
2023-10-16,3794.3369140625,3824.8288229650616,3715.248525346481,3791.4782976028846,6683100
2023-10-23,3889.62451171875,3923.927912606029,3714.296018294877,3765.751119625796,7348300
2023-10-30,4045.895263671875,4114.502060418077,3845.7921064954517,3856.273700442788,6372500
2023-11-06,4110.6904296875,4145.946699019544,3932.5033387390617,4112.596173975719,8639600
2023-11-13,4084.963134765625,4163.098655421277,3998.251764281913,4143.088339155805,7409200
2023-11-20,4086.868896484375,4105.9263406274595,3993.487420183263,4064.9528357198283,5164000
2023-11-27,4036.366943359375,4087.8220460367606,3914.3992925685343,4080.199067862333,10663000
2023-12-04,4043.03662109375,4207.883506658025,4027.7906663594817,4043.9894932646416,10077400
2023-12-11,4027.791015625,4189.779298723238,3955.3727243575527,4051.6128219629763,7272700
2023-12-18,3955.372314453125,3988.722839870099,3861.037971130827,3961.089547381749,6149700
2023-12-25,4070.670166015625,4070.670166015625,3942.9852872127003,4022.0736822921235,4651300
2024-01-01,4250.7626953125,4271.725882780977,4059.235391623235,4070.6698575151313,3551800
2024-01-08,4338.4267578125,4495.650657447699,4250.762522864388,4250.762522864388,9882300
2024-01-15,4247.904296875,4355.578856217054,4165.957287110251,4326.039817813481,10223800
2024-01-22,4282.20751953125,4401.316540434989,4240.281144173134,4314.605173217067,8653000
2024-01-29,4224.08251953125,4368.919095883325,4218.365286254194,4260.291663619269,6865200
2024-02-05,4130.70068359375,4252.668316235042,4097.350159043397,4224.0821523347395,9498800
2024-02-12,4148.80517578125,4210.741863063239,4074.481151042863,4181.20282759029,8285900
2024-02-19,4185.96728515625,4214.553449179625,4094.491560281449,4114.5018750978115,5824100
2024-02-26,4175.486328125,4213.601219299121,4068.76463283746,4185.9679231978835,9717100
2024-03-04,4205.97802734375,4221.223983038698,4099.256337479115,4183.1090938013285,9692900
2024-03-11,4156.42822265625,4164.051199680837,4004.9215542925763,4158.333966912397,10547500
2024-03-18,4393.69384765625,4393.69384765625,4156.428662649439,4177.391851686185,6943200
2024-03-25,4307.93505859375,4393.693553456267,4257.432833841379,4393.693553456267,7253800
2024-04-01,4318.33935546875,4400.768918732806,4228.151715662194,4390.10156348687,6780600
2024-04-08,4234.9404296875,4384.283417132399,4201.968601290574,4342.583751806876,6654200
2024-04-15,4092.3857421875,4240.75896933316,4045.8372787692533,4179.664111096712,8755700
2024-04-22,4218.4541015625,4246.5771289062495,4126.326943022629,4155.419729929957,7559900
2024-04-29,4302.8232421875,4310.581318801766,4218.454159007353,4218.454159007353,4162500
2024-05-06,4145.72265625,4327.06771747076,4134.08554002193,4298.944686586257,7100400
2024-05-13,3988.621337890625,4081.718261896825,3940.133356637396,3966.3168665141397,11023400
2024-05-20,4028.38134765625,4094.3249999529817,3952.7400994335276,3987.6514447670916,9368300
2024-05-27,4048.74658203125,4049.7163416916164,3885.826959089633,4028.3816291635476,14362400
2024-06-03,4005.107177734375,4166.087272529509,3987.6515048047822,4084.6274655247425,9771200
2024-06-10,3968.256103515625,4063.2925400123336,3871.280147906739,4010.925523983535,9666200
2024-06-17,3836.368896484375,3937.2238927519115,3806.306349520013,3924.617018218469,9743200
2024-06-24,3953.709716796875,3970.195629278,3810.1853022553155,3833.4595316404334,9237400
2024-07-01,3986.681640625,4048.7462538577897,3967.286448989753,3989.590919370287,7754600
2024-07-08,4080.748291015625,4114.689876135764,3914.919403714372,3977.9537760803455,8636100
2024-07-15,4133.115234375,4200.028643847519,4053.5949506540355,4080.7482182660724,6352900
2024-07-22,4011.8955078125,4162.208247409052,4000.258392488896,4150.571132085448,6660300
2024-07-29,3921.707763671875,4165.117419626781,3921.707763671875,4072.0204994209207,8751900
2024-08-05,4173.84521484375,4281.488527773038,3523.1365393883234,3785.9413844679366,18008300
2024-08-12,4274.7001953125,4279.548993174697,4111.780587142695,4173.845199778812,7490600
2024-08-19,4361.00927734375,4361.00927734375,4226.212681935526,4278.579704612102,6592300
2024-08-26,4353.2509765625,4401.738958034571,4299.914196943222,4334.825543603113,7540000
2024-09-02,4435.68017578125,4502.593584641964,4310.581193998176,4359.069171433476,7598300
2024-09-09,4377.49462890625,4460.893950591216,4304.762662320523,4368.7667929159625,7829900
2024-09-16,4440.529296875,4522.958864517362,4365.857806187213,4408.527229437377,7843100
2024-09-23,4528.77734375,4542.353978185225,4414.345710653105,4454.105854356263,5931100
2024-09-30,4511.83544921875,4556.136691901456,4386.807497647556,4418.310603555258,8714000
2024-10-07,4482.30126953125,4591.577667712223,4462.611828417561,4558.105617818952,7684800
2024-10-14,4476.39453125,4552.198881130415,4449.8137851880365,4552.198881130415,5897900
2024-10-21,4426.18603515625,4492.145658011114,4352.350636438119,4477.378578267488,7240700
2024-10-28,4473.44091796875,4513.804271321901,4384.838434998418,4418.310484120543,11505500
2024-11-04,4524.63330078125,4587.639508625027,4430.123989015584,4473.440756908181,6754700
2024-11-11,4590.59326171875,4656.552890398818,4436.031146752024,4479.347917825501,9933700
2024-11-18,4617.173828125,4648.676933135661,4546.291841851013,4604.375691714419,5842800
2024-11-25,4631.94091796875,4680.180047613908,4538.4160747791575,4663.444023043139,8513500
2024-12-02,4690.02490234375,4734.326145124075,4609.29819327738,4627.01869038951,7744900
2024-12-09,4670.33544921875,4758.937934553845,4636.86339920327,4684.118058048653,6945000
2024-12-16,4679.19580078125,4773.705120552973,4591.577785576214,4700.854186562269,10044100
2024-12-23,4807.1767578125,4828.835141730558,4679.195398296705,4679.195398296705,4943500
2024-12-30,4782.56494140625,4825.881709092927,4725.465565819267,4809.145685213984,1148300
2025-01-06,4553.18310546875,4826.866327808278,4546.291801309122,4826.866327808278,7837200
2025-01-13,4552.19873046875,4649.661462803613,4507.897488498357,4553.183202512536,6100500
2025-01-20,4621.11181640625,4671.319891105168,4561.059021178133,4577.795046077772,5680200
2025-01-27,4821.94384765625,4833.7575116358075,4638.832055973101,4652.614663949253,6689700
2025-02-03,4782.56494140625,4876.089780729756,4726.450037812147,4753.030781619879,7007200
2025-02-10,4958.78564453125,4994.226637821527,4752.046517004635,4782.565150115706,7171100
2025-02-17,4907.59326171875,4954.847921009121,4824.8976079606,4920.391398609892,5743700
2025-02-24,4859.35400390625,4907.593134009857,4780.596240471788,4907.593134009857,11318100
2025-03-03,4901.68603515625,5028.682921787131,4878.05870741097,4881.01212337913,8820000
2025-03-10,4855.416015625,4964.6924101372415,4816.037134719688,4902.670672711375,9001400
2025-03-17,5002.1025390625,5020.807508210736,4878.059059447882,4921.375830106955,6741300
2025-03-24,4997.18017578125,5094.642909706062,4939.096324250301,4976.506262524472,8128500
2025-03-31,4916.0,5079.0,4715.0,4976.0,8784900
2025-04-07,4940.0,5045.0,4596.0,4715.0,11332500
2025-04-14,5167.0,5172.0,4957.0,4981.0,5685200
2025-04-21,5079.0,5205.0,5040.0,5170.0,5734800
2025-04-28,5192.0,5235.0,5097.0,5103.0,4837800
2025-05-05,5212.0,5284.0,5145.0,5192.0,4108600
2025-05-12,5011.0,5279.0,4881.0,5247.0,8586600
2025-05-19,4918.0,5062.0,4892.0,4980.0,6579700
2025-05-26,4871.0,5015.0,4859.0,4929.0,9415700
2025-06-02,4859.0,4933.0,4814.0,4882.0,6771100
2025-06-09,4842.0,4899.0,4816.0,4876.0,5227600
2025-06-16,4936.0,4975.0,4815.0,4883.0,6345000
2025-06-23,4936.0,5008.0,4901.0,4970.0,7083400
2025-06-30,4898.0,4987.0,4870.0,4945.0,7294200
2025-07-07,4936.0,4979.0,4832.0,4913.0,7605100
2025-07-14,4880.0,4979.0,4852.0,4936.0,5423000
2025-07-21,5030.0,5109.0,4877.0,4910.0,6693500
2025-07-28,5076.0,5117.0,4929.0,4985.0,6410200
2025-08-04,5282.0,5293.0,4992.0,5023.0,8531500
2025-08-11,5342.0,5384.0,5253.0,5260.0,6471100
2025-08-18,5354.0,5415.0,5252.0,5341.0,6099000
2025-08-25,5229.0,5372.0,5226.0,5354.0,7067700
2025-09-01,5363.0,5388.0,5204.0,5226.0,5188600
2025-09-08,5457.0,5549.0,5385.0,5400.0,7445900
