Date,Close,High,Low,Open,Volume
2023-09-11,2432.74951171875,2448.6528924913778,2337.7969735762954,2386.442608880804,7094800
2023-09-18,2341.5390625,2447.2497752696763,2311.603285432481,2432.749633252597,8250800
2023-09-25,2276.52197265625,2373.345487827781,2257.8121146520893,2368.668023326741,8117500
2023-10-02,2248.060546875,2353.8460505578705,2135.6338008084513,2313.049847343849,10374000
2023-10-09,2313.99853515625,2370.9234683704262,2248.0604875164963,2248.0604875164963,7031600
2023-10-16,2248.53466796875,2314.4727099197326,2233.354687087948,2293.125861806105,7728300
2023-10-23,2324.9091796875,2326.3323030376455,2221.0211751268876,2248.534893229698,7056400
2023-10-30,2404.60400390625,2447.297702930034,2286.0103955068494,2307.357245018741,7490300
2023-11-06,2350.525390625,2454.887769219854,2253.2786287525228,2443.97715691221,9125800
2023-11-13,2233.829345703125,2378.0391824187227,2117.6076022974626,2371.8723144012797,18171300
2023-11-20,2240.94482421875,2255.1760572260664,2147.9674352376164,2210.5848604698085,7129200
2023-11-27,2240.470458984375,2259.919810840898,2182.5967778503305,2229.559846967301,8032900
2023-12-04,2224.816162109375,2303.0879460641822,2210.5849286630464,2236.6755233146487,9200800
2023-12-11,2215.32861328125,2288.8566507670303,2184.4942749807615,2224.3417275537004,7370500
2023-12-18,2162.673095703125,2198.7255535389304,2136.5825012166865,2168.8399634908283,5655500
2023-12-25,2235.726806640625,2245.6886701966305,2163.6218894733483,2185.9174888605985,5100400
2024-01-01,2324.43505859375,2365.7056402463327,2235.727026765784,2235.727026765784,4754500
2024-01-08,2375.6669921875,2419.309436932159,2324.434557052466,2324.434557052466,6541100
2024-01-15,2477.65771484375,2556.4038723517074,2372.3465885379273,2375.1928351948413,8458300
2024-01-22,2458.6826171875,2578.6993453658592,2443.9770101775034,2515.1331731290998,9435800
2024-01-29,2517.979736328125,2533.159719666953,2432.5923300472164,2438.7591982786153,5662500
2024-02-05,2545.967529296875,2632.7780487418772,2476.708863510152,2528.415675638596,12397400
2024-02-12,2596.25146484375,2638.470792519813,2485.2478392684825,2545.96777120709,6752200
2024-02-19,2678.318115234375,2697.767467470402,2592.930715173768,2597.6744596215794,5960700
2024-02-26,2650.804443359375,2656.022562342366,2576.8020286915043,2648.9069455473787,7243000
2024-03-04,2976.22509765625,3010.3800557422,2595.7768145321966,2638.944886557494,16831700
2024-03-11,2909.812744140625,2949.660196130813,2765.602917890421,2941.12145641863,10414300
2024-03-18,3000.892822265625,3048.330268080763,2880.401709895175,2898.4279393049273,7225900
2024-03-25,2972.430419921875,3028.406607210541,2895.5817560170963,3026.509109336349,7693400
2024-04-01,2919.266845703125,3034.1834036385108,2880.1565885906616,3022.595179308892,7187300
2024-04-08,2915.40380859375,2952.0998485826744,2856.0141649274647,2920.2322349080823,6379100
2024-04-15,2737.235107421875,2940.5118723230235,2705.3674910715763,2893.1932904695495,9666200
