Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-08-11 00:00:00-04:00,50.89004377550595,51.328701797564435,47.93961269377354,48.086158752441406,3095700,0.0,0.0
2023-08-14 00:00:00-04:00,47.060344190662406,48.50625388607803,46.70864035518357,47.988460540771484,1565700,0.0,0.0
2023-08-15 00:00:00-04:00,47.607447918269486,48.25224390958699,46.83564558306209,47.09942626953125,1242800,0.0,0.0
2023-08-16 00:00:00-04:00,46.35693566169089,48.555104335278564,46.08338324807258,48.00800323486328,2071700,0.0,0.0
2023-08-17 00:00:00-04:00,49.229206829652334,49.33667344731412,47.64359345919928,47.94938659667969,1263400,0.0,0.0
2023-08-18 00:00:00-04:00,46.024764863211786,47.079883821216285,45.956377695879134,47.031036376953125,1322700,0.0,0.0
2023-08-21 00:00:00-04:00,46.52301625815011,47.998233719498145,45.58513188149116,47.5195198059082,1841300,0.0,0.0
2023-08-22 00:00:00-04:00,48.84818932003039,49.02404309972819,46.77702713637101,47.2557373046875,1391600,0.0,0.0
2023-08-23 00:00:00-04:00,47.28505135577969,48.11546912921013,46.89426432897638,47.67583465576172,1563200,0.0,0.0
2023-08-24 00:00:00-04:00,47.00172830429005,51.09520522279897,47.00172830429005,48.26201248168945,4168700,0.0,0.0
2023-08-25 00:00:00-04:00,49.141279216276615,51.44691441911815,47.15804386169974,49.88377380371094,2338000,0.0,0.0
2023-08-28 00:00:00-04:00,51.65207538776449,53.95966342086322,50.94866398157319,53.733009338378906,3598300,0.0,0.0
2023-08-29 00:00:00-04:00,55.42315763845557,59.477559024399085,54.88094241456425,58.62759780883789,5968600,0.0,0.0
2023-08-30 00:00:00-04:00,57.33800586502915,59.926961506340625,56.95699056746117,59.28216552734375,4580200,0.0,0.0
2023-08-31 00:00:00-04:00,58.617830177097964,60.03442848507542,58.05118936317847,58.22704315185547,2943300,0.0,0.0
2023-09-01 00:00:00-04:00,59.59479411466646,64.5528826107821,59.1551596422268,61.92973709106445,5270900,0.0,0.0
2023-09-05 00:00:00-04:00,60.386136242656,62.04208965195562,59.497099298056135,61.27517318725586,2061100,0.0,0.0
2023-09-06 00:00:00-04:00,61.80273094321509,63.991131586904494,61.64641687772451,62.71131134033203,2365600,0.0,0.0
2023-09-07 00:00:00-04:00,59.79995368014789,60.51313681142056,57.865565791184785,58.617828369140625,2922500,0.0,0.0
