Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-08-11 00:00:00-04:00,54.65289491678972,54.73947771494106,53.363775294231516,54.26808166503906,3943000,0.0,0.0
2023-08-14 00:00:00-04:00,53.5465603573476,54.123776573605554,53.29643430892947,53.681243896484375,3311000,0.0,0.0
2023-08-15 00:00:00-04:00,53.19061301401511,53.28681449802474,52.50757293593322,52.56529235839844,4004400,0.0,0.0
2023-08-16 00:00:00-04:00,52.218960162485914,52.67111520250366,51.55516112765562,51.59364318847656,3013300,0.0,0.0
2023-08-17 00:00:00-04:00,51.786041851800015,52.151610363776534,51.10299822184232,51.4493293762207,3824300,0.0,0.0
2023-08-18 00:00:00-04:00,50.79515847671779,51.680227553105546,50.46806828955188,51.31465530395508,3211000,0.0,0.0
2023-08-21 00:00:00-04:00,51.38199219545311,51.44933396260191,50.7759126212628,50.9875602722168,2773800,0.0,0.0
2023-08-22 00:00:00-04:00,51.39161712279364,51.63212451180676,50.77591879409631,51.410858154296875,2623200,0.0,0.0
2023-08-23 00:00:00-04:00,51.314652972945545,52.334405550104755,51.016422510889704,51.93035125732422,2229100,0.0,0.0
2023-08-24 00:00:00-04:00,51.7379454377539,52.315165340803844,51.33389480848512,51.34351348876953,3243600,0.0,0.0
2023-08-25 00:00:00-04:00,51.44934002077573,51.50706311506493,50.40072766189,50.62199401855469,6539500,0.0,0.0
2023-08-28 00:00:00-04:00,50.98756055707906,51.93034897228065,50.95870084809721,51.776424407958984,3979000,0.0,0.0
2023-08-29 00:00:00-04:00,51.93035604159759,52.67111925506471,51.85339558388562,52.50757598876953,2629600,0.0,0.0
2023-08-30 00:00:00-04:00,52.29592720326604,53.123273207841784,52.17086233354257,52.825042724609375,2972800,0.0,0.0
2023-08-31 00:00:00-04:00,52.99820190784074,53.61390016123581,52.76731322789205,52.77693557739258,4691900,0.0,0.0
2023-09-01 00:00:00-04:00,53.27719424791146,53.30605395829381,52.42098858795667,52.84428024291992,3595300,0.0,0.0
2023-09-05 00:00:00-04:00,52.07465865467604,52.31516603333445,50.45844877650346,50.61237335205078,5064400,0.0,0.0
2023-09-06 00:00:00-04:00,50.429582819906095,50.56427002775088,49.98705014654104,50.439205169677734,4269600,0.0,0.0
2023-09-07 00:00:00-04:00,49.7561593955538,50.01590776168462,47.47614718280017,47.88982009887695,11904200,0.0,0.0
2023-09-08 00:00:00-04:00,47.832108699016636,48.19767727272068,46.59108974289396,47.014381408691406,9344000,0.0,0.0
2023-09-11 00:00:00-04:00,47.48577748615902,47.61084235076902,46.65843151541057,47.014381408691406,5252700,0.0,0.0
2023-09-12 00:00:00-04:00,46.89892931130272,47.678174381005974,46.83158755254634,47.129817962646484,5199100,0.0,0.0
2023-09-13 00:00:00-04:00,46.889316106195864,47.399190530540174,46.78349228155435,46.99513626098633,3754200,0.0,0.0
2023-09-14 00:00:00-04:00,47.67818890570652,47.976415736807986,46.97590772912488,47.07210922241211,5311900,0.0,0.0
2023-09-15 00:00:00-04:00,47.091338029506424,47.54348933439404,46.716147165298295,46.889312744140625,5163200,0.0,0.0
2023-09-18 00:00:00-04:00,46.88931609865276,47.54349273570668,46.71615050742198,47.24526596069336,3218500,0.0,0.0
2023-09-19 00:00:00-04:00,46.95666246488262,47.34147207320522,46.312100774418866,46.78349685668945,3407400,0.0,0.0
2023-09-20 00:00:00-04:00,47.033624089448345,47.1683076392066,46.05235350854342,46.09083557128906,3661000,0.0,0.0
2023-09-21 00:00:00-04:00,44.69589118127841,45.119186524113736,43.99361006321695,44.09943389892578,9086300,0.0,0.0
2023-09-22 00:00:00-04:00,44.65740262653133,45.157658350881356,43.53182999913192,44.051326751708984,7276300,0.0,0.0
2023-09-25 00:00:00-04:00,43.10854516353609,43.810826289878854,42.69487216626069,43.6184196472168,4652300,0.0,0.0
2023-09-26 00:00:00-04:00,43.358670329029806,44.03209172942637,43.33942929817832,43.56069564819336,4030800,0.0,0.0
2023-09-27 00:00:00-04:00,43.77234066800341,44.41689864817951,43.22398416640992,44.40727996826172,5406100,0.0,0.0
2023-09-28 00:00:00-04:00,44.03208986023745,44.1282913405597,43.406769228589155,43.82044219970703,4216600,0.0,0.0
2023-09-29 00:00:00-04:00,44.73437324332734,45.45589539241326,44.0032324136549,44.09943389892578,4563000,0.0,0.0
2023-10-02 00:00:00-04:00,43.83006484128059,44.34955797626897,43.64727688966038,43.96474838256836,4593500,0.0,0.0
2023-10-03 00:00:00-04:00,43.35867207661815,44.080194248298966,42.964240102893356,43.03158187866211,4189500,0.0,0.0
2023-10-04 00:00:00-04:00,42.973861166274524,43.32019241505835,42.18499717508991,42.540950775146484,4087300,0.0,0.0
2023-10-05 00:00:00-04:00,42.49284073298939,42.88727634621532,42.10803113961359,42.425498962402344,5340900,0.0,0.0
2023-10-06 00:00:00-04:00,42.473602832149325,44.253355894758926,42.43512077234611,43.80120086669922,5111100,0.0,0.0
2023-10-09 00:00:00-04:00,44.26297931912185,44.43614493694589,42.666010364629194,43.98399353027344,4112400,0.0,0.0
2023-10-10 00:00:00-04:00,44.23411663590602,45.205768500658515,44.18601589415175,44.56120681762695,4028600,0.0,0.0
2023-10-11 00:00:00-04:00,44.599680342851805,45.00373090007637,44.3591730102608,44.753604888916016,3328700,0.0,0.0
2023-10-12 00:00:00-04:00,44.76323263205038,44.87867881736442,43.75310236458669,44.205257415771484,4045300,0.0,0.0
2023-10-13 00:00:00-04:00,43.974367438937804,44.1475330420325,42.819931308256926,43.08930206298828,3441800,0.0,0.0
2023-10-16 00:00:00-04:00,43.38752593417591,43.974364475127935,42.88727385878673,43.6665153503418,3669200,0.0,0.0
2023-10-17 00:00:00-04:00,43.35866334270058,44.12828610349481,43.34904466375038,43.59917068481445,3860000,0.0,0.0
2023-10-18 00:00:00-04:00,43.32980853277357,43.579934582104805,42.531322305188866,42.90651321411133,4884500,0.0,0.0
2023-10-19 00:00:00-04:00,44.37842395126106,45.12880582222591,43.541455604575596,44.137916564941406,10660700,0.0,0.0
2023-10-20 00:00:00-04:00,44.311074032205866,44.63816416427476,43.57031097811304,43.59917068481445,4003800,0.0,0.0
2023-10-23 00:00:00-04:00,43.33942887969247,45.263487908045974,43.137403562479676,44.68627166748047,5844200,0.0,0.0
2023-10-24 00:00:00-04:00,45.061462332125565,46.15817538481438,45.0229802710151,45.831085205078125,5552200,0.0,0.0
2023-10-25 00:00:00-04:00,45.4847515859892,46.43716236385268,45.27310760079265,45.40779113769531,5093700,0.0,0.0
2023-10-26 00:00:00-04:00,45.45589459829864,46.04273318981269,45.061462643816455,45.72526168823242,5911700,0.0,0.0
2023-10-27 00:00:00-04:00,46.17741553292147,46.35058113475802,45.21538604265227,45.253868103027344,4813700,0.0,0.0
2023-10-30 00:00:00-04:00,45.83108017192787,46.22551208036542,45.62905487806128,46.00424575805664,4232900,0.0,0.0
2023-10-31 00:00:00-04:00,45.68678040183436,45.985007183978254,45.31158583196276,45.65791702270508,4633700,0.0,0.0
2023-11-01 00:00:00-04:00,45.63867896175009,46.02349223646042,44.45538309631516,44.95563888549805,5027100,0.0,0.0
2023-11-02 00:00:00-04:00,45.68678452742884,47.00476397134634,45.62906143380892,46.841217041015625,4439200,0.0,0.0
2023-11-03 00:00:00-04:00,47.2741275158875,47.6589407713987,46.89893661018223,46.98551940917969,3762100,0.0,0.0
2023-11-06 00:00:00-05:00,47.21735831274106,48.00946589377198,47.00484038638701,47.51681137084961,3893400,0.2,0.0
