Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-08-11 00:00:00-04:00,143.7528176733142,147.1487799271718,143.7528176733142,146.621826171875,1020400,0.0,0.0
2023-08-14 00:00:00-04:00,147.21709731022202,147.2561248554464,144.7774662497254,144.943359375,758900,0.0,0.0
2023-08-15 00:00:00-04:00,145.01164354690385,146.08507203767545,144.57249814261422,145.7337646484375,558500,0.0,0.0
2023-08-16 00:00:00-04:00,145.2263423961336,146.55348719252817,145.2263423961336,146.3680877685547,469700,0.0,0.0
2023-08-17 00:00:00-04:00,144.83598733376064,147.5000597734125,144.83598733376064,146.16314697265625,732100,0.0,0.0
2023-08-18 00:00:00-04:00,146.8560095376762,147.49030754005003,146.0265291742733,146.49493408203125,815700,0.0,0.0
2023-08-21 00:00:00-04:00,147.37320696274634,147.55862126766365,146.2509679715237,146.95358276367188,607400,0.0,0.0
2023-08-22 00:00:00-04:00,146.56326246021584,146.95359743245075,145.45079140998922,146.17291259765625,524900,0.0,0.0
2023-08-23 00:00:00-04:00,145.92893799375875,148.69060163069634,145.92893799375875,146.49493408203125,596400,0.0,0.0
2023-08-24 00:00:00-04:00,146.93409209454515,147.82210639589618,144.85552187212966,145.27513122558594,392300,0.0,0.0
2023-08-25 00:00:00-04:00,144.84575082037486,148.13438322128738,144.42614147560556,147.57814025878906,839600,0.0,0.0
2023-08-28 00:00:00-04:00,146.98288702323504,148.11487940632935,146.76819829918864,148.0172882080078,396700,0.0,0.0
2023-08-29 00:00:00-04:00,148.04655657588435,148.43689153340347,146.49494012748409,146.64132690429688,431400,0.0,0.0
2023-08-30 00:00:00-04:00,146.28873032727483,147.6893182494929,146.09284589028957,146.80783081054688,638600,0.55,0.0
2023-08-31 00:00:00-04:00,146.48462147726727,147.44446572399946,145.9655209702062,146.6315460205078,457800,0.0,0.0
2023-09-01 00:00:00-04:00,146.01449483799925,147.7285098824589,146.01449483799925,147.26817321777344,425000,0.0,0.0
2023-09-05 00:00:00-04:00,146.19079025811203,147.41508675113027,145.81861428685187,145.93614196777344,346000,0.0,0.0
2023-09-06 00:00:00-04:00,145.55415671033595,148.05172445330746,145.47579994425948,146.89598083496094,614900,0.0,0.0
2023-09-07 00:00:00-04:00,147.79705273037098,150.6374292935041,147.34652003261397,150.40235900878906,847100,0.0,0.0
